,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,10.853,10.853,10.88075,0.02775000000000105,False,0.14374999999999893,0.17149999999999999,1,0.43587848298818455,10.86675,0.013749999999999929,0.014000000000001123,36.03603603603467,0.009123711640491491
MeanVar1,11.0245,11.0245,11.05425,0.029749999999999943,False,0.14700000000000024,0.17675000000000018,1,0.45727717593000217,11.0385,0.014000000000001123,0.01574999999999882,33.613445378151326,0.010172800197380118
MeanVar1,11.20125,11.20125,11.2295,0.028249999999999886,False,0.1432500000000001,0.17149999999999999,1,0.44497495273857013,11.215,0.013749999999999929,0.014499999999999957,35.398230088495716,0.009492988359208504
MeanVar1,11.37275,11.37275,11.4015,0.028750000000000497,False,0.14700000000000024,0.17575000000000074,1,0.44667690613620015,11.386750000000001,0.014000000000001123,0.014749999999999375,34.782608695651575,0.009605120904621692
MeanVar1,11.5485,11.5485,11.57775,0.029249999999999332,False,0.14400000000000013,0.17324999999999946,1,0.45579095632334665,11.563,0.014499999999999957,0.014749999999999375,34.18803418803497,0.009983932172214346
MeanVar1,11.72175,11.72175,11.74975,0.02800000000000047,False,0.1457499999999996,0.17375000000000007,1,0.446924193171121,11.73575,0.013999999999999346,0.014000000000001123,35.71428571428512,0.009391994214452942
MeanVar1,11.8955,11.8955,11.925999999999998,0.030499999999998195,False,0.14500000000000135,0.17549999999999955,1,0.4652346757997872,11.91125,0.015750000000000597,0.014749999999997598,32.786885245903576,0.01053190290493174
MeanVar1,12.071,12.071,12.0985,0.027499999999999858,False,0.14499999999999957,0.17249999999999943,1,0.43518425126949023,12.08475,0.013749999999999929,0.013749999999999929,36.36363636363655,0.00902701646195898
MeanVar1,12.2435,12.2435,12.27375,0.030250000000000554,False,0.14675000000000082,0.17700000000000138,1,0.4615703212652688,12.2585,0.015000000000000568,0.015249999999999986,33.057851239668814,0.010462871234722216
MeanVar1,12.4205,12.4205,12.448,0.027499999999999858,False,0.14400000000000013,0.17149999999999999,1,0.4377990266079511,12.43425,0.013749999999999929,0.013749999999999929,36.36363636363655,0.009115151793869734
MeanVar1,12.592,12.592,12.6225,0.03049999999999997,False,0.14674999999999905,0.17724999999999902,1,0.46747578084960856,12.6065,0.014499999999999957,0.016000000000000014,32.78688524590167,0.010606870347490308
MeanVar1,12.76925,12.76925,12.79725,0.02800000000000047,False,0.14349999999999952,0.17149999999999999,1,0.436295378092063,12.783,0.013749999999999929,0.01425000000000054,35.71428571428512,0.00922065855380811
MeanVar1,12.94075,12.94075,12.97025,0.029500000000000526,False,0.14749999999999908,0.1769999999999996,1,0.4526943294026092,12.95475,0.014000000000001123,0.015499999999999403,33.89830508474516,0.009976682397933433
MeanVar1,13.11775,13.11775,13.14625,0.02850000000000108,False,0.1432500000000001,0.17175000000000118,1,0.44648462631350977,13.1315,0.013750000000001705,0.014749999999999375,35.08771929824429,0.009587095094629345
MeanVar1,13.2895,13.2895,13.31825,0.028750000000000497,False,0.14749999999999908,0.17624999999999957,1,0.45107340873976653,13.30375,0.01425000000000054,0.014499999999999957,34.782608695651575,0.009678139276959744
MeanVar1,13.46575,13.46575,13.49525,0.029500000000000526,False,0.14349999999999952,0.17300000000000004,1,0.47104807795762227,13.480500000000001,0.014750000000001151,0.014749999999999375,33.89830508474516,0.010350552134648434
MeanVar1,13.63875,13.63875,13.667,0.028249999999999886,False,0.14724999999999966,0.17549999999999955,1,0.4387307117655307,13.653,0.01425000000000054,0.013999999999999346,35.398230088495716,0.009284937963201715
MeanVar1,13.81425,13.81425,13.844000000000001,0.02975000000000172,False,0.14474999999999838,0.1745000000000001,1,0.46241775785619027,13.82925,0.015000000000000568,0.014750000000001151,33.613445378149315,0.010261327983946859
MeanVar1,13.98875,13.98875,14.01625,0.027499999999999858,False,0.1465000000000014,0.17400000000000126,1,0.43754956936270395,14.0025,0.013749999999999929,0.013749999999999929,36.36363636363655,0.009073734870943304
MeanVar1,14.16275,14.16275,14.193,0.030249999999998778,False,0.14550000000000018,0.17574999999999896,1,0.464016182885267,14.1785,0.01574999999999882,0.014499999999999957,33.057851239670754,0.010457819844708905
MeanVar1,14.3385,14.3385,14.366,0.027499999999999858,False,0.1457499999999996,0.17324999999999946,1,0.43999073546159634,14.352500000000001,0.014000000000001123,0.013499999999998735,36.36363636363655,0.009119711968380927
MeanVar1,14.51175,14.51175,14.54225,0.03049999999999997,False,0.1457499999999996,0.17624999999999957,1,0.4718107529389385,14.52725,0.01550000000000118,0.014999999999998792,32.78688524590167,0.010738119537366584
MeanVar1,14.687999999999999,14.687999999999999,14.7155,0.027500000000001634,False,0.1457499999999996,0.17325000000000124,1,0.43315523304563386,14.702,0.014000000000001123,0.013500000000000512,36.3636363636342,0.008983046561501626
MeanVar1,14.86125,14.86125,14.8915,0.030250000000000554,False,0.1462500000000002,0.17650000000000077,1,0.46436595251854995,14.87625,0.015000000000000568,0.015249999999999986,33.057851239668814,0.010536367698881265
MeanVar1,15.03775,15.03775,15.06525,0.027499999999999858,False,0.14499999999999957,0.17249999999999943,1,0.43412043516808674,15.05175,0.013999999999999346,0.013500000000000512,36.36363636363655,0.009022046752314248
MeanVar1,15.21025,15.21025,15.2405,0.030250000000000554,False,0.14699999999999847,0.17724999999999902,1,0.4625887794989997,15.225,0.014749999999999375,0.01550000000000118,33.057851239668814,0.010471377331275882
MeanVar1,15.3875,15.3875,15.41525,0.02775000000000105,False,0.14424999999999955,0.1720000000000006,1,0.44247342219298597,15.4015,0.014000000000001123,0.013749999999999929,36.03603603603467,0.00926246034310613
MeanVar1,15.5595,15.5595,15.59,0.03049999999999997,False,0.14724999999999966,0.17774999999999963,1,0.4697838844824772,15.574250000000001,0.014750000000001151,0.01574999999999882,32.78688524590167,0.010660013329720927
MeanVar1,15.73725,15.73725,15.76475,0.027499999999999858,False,0.14450000000000074,0.1720000000000006,1,0.43623370088263125,15.751,0.013749999999999929,0.013749999999999929,36.36363636363655,0.009094566712743155
MeanVar1,15.90925,15.90925,15.9395,0.030250000000000554,False,0.14724999999999788,0.17749999999999844,1,0.4599297099222509,15.92375,0.014499999999999957,0.015750000000000597,33.057851239668814,0.010378520513279685
MeanVar1,16.08675,16.08675,16.11475,0.028000000000002245,False,0.14399999999999835,0.1720000000000006,1,0.43922232985569887,16.1005,0.013750000000001705,0.01425000000000054,35.71428571428285,0.00927847620194206
MeanVar1,16.25875,16.25875,16.2885,0.029749999999999943,False,0.1479999999999997,0.17774999999999963,1,0.4608425994517818,16.272750000000002,0.014000000000002899,0.015749999999997044,33.613445378151326,0.010231644616159524
MeanVar1,16.4365,16.4365,16.4645,0.028000000000002245,False,0.1437500000000007,0.17175000000000296,1,0.4540314733835265,16.45025,0.013750000000001705,0.01425000000000054,35.71428571428285,0.009593797454680836
MeanVar1,16.60825,16.60825,16.63775,0.02949999999999875,False,0.14824999999999733,0.17774999999999608,1,0.45316538566654047,16.62225,0.013999999999999346,0.015499999999999403,33.8983050847472,0.010005421491473201
MeanVar1,16.785999999999998,16.785999999999998,16.81425,0.02825000000000344,False,0.14349999999999952,0.17175000000000296,1,0.4444672188270043,16.79975,0.013750000000001705,0.014500000000001734,35.39823008849127,0.009462009886149595
MeanVar1,16.95775,16.95775,16.98725,0.02949999999999875,False,0.14775000000000205,0.1772500000000008,1,0.4535956520807191,16.972,0.01425000000000054,0.01524999999999821,33.8983050847472,0.009952209020230411
MeanVar1,17.135,17.135,17.16375,0.02874999999999872,False,0.1437500000000007,0.17249999999999943,1,0.45037217261268225,17.149,0.013999999999999346,0.014749999999999375,34.78260869565372,0.009702385192904388
MeanVar1,17.3075,17.3075,17.337,0.02949999999999875,False,0.1477499999999985,0.17724999999999724,1,0.457741238784508,17.32175,0.01425000000000054,0.01524999999999821,33.8983050847472,0.010017242608678804
MeanVar1,17.48475,17.48475,17.51375,0.029000000000003467,False,0.14349999999999952,0.17250000000000298,1,0.4596807022790533,17.499,0.01425000000000054,0.014750000000002927,34.48275862068553,0.009946002637449268
MeanVar1,17.65725,17.65725,17.6865,0.029249999999997556,False,0.14775000000000205,0.1769999999999996,1,0.45004643416083656,17.6715,0.01425000000000054,0.014999999999997016,34.188034188037044,0.009810001968713377
MeanVar1,17.83425,17.83425,17.86325,0.028999999999999915,False,0.14399999999999835,0.17299999999999827,1,0.45489888010066004,17.8485,0.01425000000000054,0.014749999999999375,34.48275862068976,0.0098703229953317
MeanVar1,18.00725,18.00725,18.035999999999998,0.02874999999999872,False,0.14800000000000324,0.17675000000000196,1,0.44936651426059904,18.021250000000002,0.014000000000002899,0.014749999999995822,34.78260869565372,0.009668542443852124
MeanVar1,18.184,18.184,18.21325,0.029249999999997556,False,0.1437500000000007,0.17299999999999827,1,0.4571923934074918,18.19825,0.01425000000000054,0.014999999999997016,34.188034188037044,0.009982837149219343
MeanVar1,18.357,18.357,18.386,0.028999999999999915,False,0.14800000000000324,0.17700000000000315,1,0.4573531560805063,18.37125,0.01425000000000054,0.014749999999999375,34.48275862068976,0.009859668475356026
MeanVar1,18.534000000000002,18.534000000000002,18.563,0.028999999999996362,False,0.1440000000000019,0.17299999999999827,1,0.46273884263088016,18.54825,0.014249999999996987,0.014749999999999375,34.48275862069398,0.010057922192820055
MeanVar1,18.707,18.707,18.736,0.028999999999999915,False,0.14849999999999852,0.17749999999999844,1,0.4488326965524789,18.72125,0.01425000000000054,0.014749999999999375,34.48275862068976,0.009687704224792815
MeanVar1,18.8845,18.8845,18.9135,0.028999999999999915,False,0.1437500000000007,0.17275000000000063,1,0.4595464325702395,18.898500000000002,0.014000000000002899,0.014999999999997016,34.48275862068976,0.009962289289401575
MeanVar1,19.05725,19.05725,19.08625,0.028999999999999915,False,0.14849999999999852,0.17749999999999844,1,0.45049014684381483,19.0715,0.01425000000000054,0.014749999999999375,34.48275862068976,0.009729367213399126
MeanVar1,19.23475,19.23475,19.2635,0.028750000000002274,False,0.14399999999999835,0.17275000000000063,1,0.4559585366436621,19.24875,0.014000000000002899,0.014749999999999375,34.78260869564942,0.009850765798517205
MeanVar1,19.4075,19.4075,19.437,0.029500000000002302,False,0.1479999999999997,0.177500000000002,1,0.4601804356533893,19.42175,0.01425000000000054,0.015250000000001762,33.898305084743114,0.010082011061261794
MeanVar1,19.585,19.585,19.614,0.028999999999999915,False,0.1437500000000007,0.17275000000000063,1,0.45885420606340444,19.59925,0.01425000000000054,0.014749999999999375,34.48275862068976,0.009938409133114758
MeanVar1,19.75775,19.75775,19.78725,0.02949999999999875,False,0.14849999999999852,0.17799999999999727,1,0.45408737357564677,19.772000000000002,0.01425000000000054,0.01524999999999821,33.8983050847472,0.009952023029073307
MeanVar1,19.93575,19.93575,19.96425,0.02850000000000108,False,0.1437500000000007,0.1722500000000018,1,0.4512964773514553,19.9495,0.013750000000001705,0.014749999999999375,35.08771929824429,0.009677642337971356
MeanVar1,20.108,20.108,20.1375,0.02949999999999875,False,0.14849999999999852,0.17799999999999727,1,0.4557506325655373,20.12225,0.01425000000000054,0.01524999999999821,33.8983050847472,0.010005629501635083
MeanVar1,20.285999999999998,20.285999999999998,20.3145,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.449231830367003,20.3,0.014000000000002899,0.014499999999998181,35.08771929824429,0.009612830841134854
MeanVar1,20.4585,20.4585,20.4885,0.029999999999997584,False,0.14800000000000324,0.17800000000000082,1,0.46477251954705234,20.47275,0.01425000000000054,0.015749999999997044,33.333333333336014,0.010320642852436075
MeanVar1,20.6365,20.6365,20.66475,0.028249999999999886,False,0.14424999999999955,0.17249999999999943,1,0.4491476064219675,20.65025,0.013749999999998153,0.014500000000001734,35.398230088495716,0.009558806550597664
MeanVar1,20.809,20.809,20.83875,0.029749999999999943,False,0.14824999999999733,0.17799999999999727,1,0.4596597921403942,20.82325,0.01425000000000054,0.015499999999999403,33.613445378151326,0.010206245442635457
MeanVar1,20.987,20.987,21.015,0.028000000000002245,False,0.14450000000000074,0.17250000000000298,1,0.4464065935493265,21.00075,0.013750000000001705,0.01425000000000054,35.71428571428285,0.00943657461465408
MeanVar1,21.1595,21.1595,21.1895,0.029999999999997584,False,0.14825000000000088,0.17824999999999847,1,0.46284967461436577,21.173750000000002,0.01425000000000054,0.015749999999997044,33.333333333336014,0.010354715520216341
MeanVar1,21.33775,21.33775,21.3655,0.02775000000000105,False,0.14474999999999838,0.17249999999999943,1,0.44386881475170903,21.3515,0.013750000000001705,0.013999999999999346,36.03603603603467,0.009313385466135716
MeanVar1,21.51025,21.51025,21.541,0.030750000000001165,False,0.14700000000000202,0.17775000000000318,1,0.4770120814981752,21.52525,0.015000000000000568,0.015750000000000597,32.5203252032508,0.010865010406879419
MeanVar1,21.688000000000002,21.688000000000002,21.71575,0.0277499999999975,False,0.14525000000000077,0.17299999999999827,1,0.4419809100290042,21.70175,0.013749999999998153,0.013999999999999346,36.036036036039285,0.009246194531631436
MeanVar1,21.861,21.861,21.8915,0.03049999999999997,False,0.14699999999999847,0.17749999999999844,1,0.4668415099985867,21.87575,0.014749999999999375,0.015750000000000597,32.78688524590167,0.010614405248104272
MeanVar1,22.0385,22.0385,22.066,0.027499999999999858,False,0.14550000000000196,0.17300000000000182,1,0.4398239778653744,22.052500000000002,0.014000000000002899,0.013499999999996959,36.36363636363655,0.009159040625864426
MeanVar1,22.2115,22.2115,22.241999999999997,0.03049999999999642,False,0.14675000000000438,0.1772500000000008,1,0.467138711528143,22.22625,0.014749999999999375,0.015749999999997044,32.78688524590549,0.010633076939689082
MeanVar1,22.38875,22.38875,22.4165,0.0277499999999975,False,0.146250000000002,0.1739999999999995,1,0.4538979722485206,22.403,0.014249999999996987,0.013500000000000512,36.036036036039285,0.00945338999994853
MeanVar1,22.56275,22.56275,22.5935,0.030749999999997613,False,0.1457499999999996,0.17649999999999721,1,0.48814329682218405,22.57825,0.015499999999999403,0.01524999999999821,32.52032520325456,0.011138353241858561
MeanVar1,22.73925,22.73925,22.7665,0.027250000000002217,False,0.14724999999999966,0.17450000000000188,1,0.43597217535892907,22.753,0.013750000000001705,0.013500000000000512,36.697247706419034,0.008997319811343779
MeanVar1,22.91375,22.91375,22.944000000000003,0.03025000000000233,False,0.14574999999999605,0.17599999999999838,1,0.47047942731657355,22.9295,0.015750000000000597,0.014500000000001734,33.057851239666874,0.010626179947056474
MeanVar1,23.08975,23.08975,23.11725,0.027499999999999858,False,0.14750000000000085,0.1750000000000007,1,0.4418447087799493,23.1035,0.013750000000001705,0.013749999999998153,36.36363636363655,0.009149809956412139
MeanVar1,23.26475,23.26475,23.295,0.03025000000000233,False,0.14499999999999957,0.1752500000000019,1,0.46990173426175874,23.28025,0.015499999999999403,0.014750000000002927,33.057851239666874,0.010548636414182319
MeanVar1,23.44,23.44,23.468000000000004,0.028000000000002245,False,0.1474999999999973,0.17549999999999955,1,0.45375351000892483,23.454,0.013999999999999346,0.014000000000002899,35.71428571428285,0.009494083298458762
MeanVar1,23.6155,23.6155,23.64575,0.030249999999998778,False,0.14450000000000074,0.17474999999999952,1,0.48026571396246753,23.63075,0.01524999999999821,0.015000000000000568,33.057851239670754,0.010734056457144408
MeanVar1,23.79025,23.79025,23.81825,0.027999999999998693,False,0.14850000000000207,0.17650000000000077,1,0.4455014403488919,23.80425,0.013999999999999346,0.013999999999999346,35.714285714287385,0.009371691975832907
MeanVar1,23.96675,23.96675,23.9965,0.029749999999999943,False,0.14424999999999955,0.1739999999999995,1,0.46655426703731073,23.9815,0.014749999999999375,0.015000000000000568,33.613445378151326,0.01030933351753659
MeanVar1,24.14075,24.14075,24.16925,0.02850000000000108,False,0.14874999999999972,0.1772500000000008,1,0.4509161189110428,24.15475,0.013999999999999346,0.014500000000001734,35.08771929824429,0.009593171379227388
MeanVar1,24.318,24.318,24.34725,0.029249999999997556,False,0.1440000000000019,0.17324999999999946,1,0.45943423142365436,24.332250000000002,0.01425000000000054,0.014999999999997016,34.188034188037044,0.010047337638842854
MeanVar1,24.49125,24.49125,24.52075,0.02949999999999875,False,0.1479999999999997,0.17749999999999844,1,0.4709595627199297,24.50575,0.014499999999998181,0.015000000000000568,33.8983050847472,0.010275743504042936
MeanVar1,24.66875,24.66875,24.69775,0.028999999999999915,False,0.1440000000000019,0.17300000000000182,1,0.45692330915989504,24.683,0.01425000000000054,0.014749999999999375,34.48275862068976,0.00989077475136975
MeanVar1,24.84175,24.84175,24.871,0.029249999999997556,False,0.14874999999999972,0.17799999999999727,1,0.45744377730539,24.856,0.01425000000000054,0.014999999999997016,34.188034188037044,0.009986690851385779
MeanVar1,25.01975,25.01975,25.04825,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.4515267475438242,25.03375,0.014000000000002899,0.014499999999998181,35.08771929824429,0.0096919605800828
MeanVar1,25.19225,25.19225,25.22175,0.02949999999999875,False,0.14874999999999972,0.17824999999999847,1,0.4592605104329929,25.206500000000002,0.01425000000000054,0.01524999999999821,33.8983050847472,0.01009799395780555
MeanVar1,25.3705,25.3705,25.399,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.4586864329496285,25.38475,0.01425000000000054,0.01425000000000054,35.08771929824429,0.009798023420057528
MeanVar1,25.543000000000003,25.543000000000003,25.573,0.029999999999997584,False,0.14825000000000088,0.17824999999999847,1,0.4643072905344068,25.55725,0.014249999999996987,0.015750000000000597,33.333333333336014,0.010364228744441524
MeanVar1,25.72125,25.72125,25.74925,0.027999999999998693,False,0.14450000000000074,0.17249999999999943,1,0.4452725889683037,25.735,0.013749999999998153,0.01425000000000054,35.714285714287385,0.009400222054614856
MeanVar1,25.89375,25.89375,25.924,0.030249999999998778,False,0.1479999999999997,0.17824999999999847,1,0.46444958151534177,25.90825,0.014499999999998181,0.015750000000000597,33.057851239670754,0.010462168998801426
MeanVar1,26.072,26.072,26.0995,0.027499999999999858,False,0.14499999999999957,0.17249999999999943,1,0.44277511371864287,26.08575,0.013750000000001705,0.013749999999998153,36.36363636363655,0.009239763916593282
MeanVar1,26.2445,26.2445,26.27525,0.030750000000001165,False,0.14724999999999966,0.17800000000000082,1,0.47517528850581914,26.2595,0.015000000000000568,0.015750000000000597,32.5203252032508,0.010847702729801236
MeanVar1,26.4225,26.4225,26.45,0.027499999999999858,False,0.1457499999999996,0.17324999999999946,1,0.4518348140811237,26.43625,0.013750000000001705,0.013749999999998153,36.36363636363655,0.009393014478485324
MeanVar1,26.59575,26.59575,26.625999999999998,0.030249999999998778,False,0.14675000000000082,0.1769999999999996,1,0.4682768762347372,26.61075,0.015000000000000568,0.01524999999999821,33.057851239670754,0.010623200940282611
MeanVar1,26.77275,26.77275,26.80025,0.027499999999999858,False,0.146250000000002,0.17375000000000185,1,0.4398109476934427,26.78675,0.014000000000002899,0.013499999999996959,36.36363636363655,0.00913059520212161
MeanVar1,26.9465,26.9465,26.976999999999997,0.03049999999999642,False,0.146250000000002,0.1767499999999984,1,0.4687686865871773,26.961750000000002,0.015250000000001762,0.015249999999994657,32.78688524590549,0.010670397918287795
MeanVar1,27.12325,27.12325,27.15075,0.027499999999999858,False,0.14649999999999963,0.1739999999999995,1,0.44218754439496305,27.13725,0.014000000000002899,0.013499999999996959,36.36363636363655,0.009162194271240145
MeanVar1,27.29725,27.29725,27.328000000000003,0.030750000000004718,False,0.1454999999999984,0.17625000000000313,1,0.48131331221534235,27.31275,0.015500000000002956,0.015250000000001762,32.52032520324704,0.010984294046443773
MeanVar1,27.4735,27.4735,27.500999999999998,0.027499999999996305,False,0.1472500000000032,0.17474999999999952,1,0.44889212589650207,27.48725,0.013749999999998153,0.013749999999998153,36.36363636364125,0.009298850431964375
MeanVar1,27.64825,27.64825,27.6785,0.030249999999998778,False,0.14525000000000077,0.17549999999999955,1,0.4722139172617832,27.66375,0.015499999999999403,0.014749999999999375,33.057851239670754,0.010638235114745879
MeanVar1,27.82375,27.82375,27.85125,0.027499999999999858,False,0.14750000000000085,0.1750000000000007,1,0.4458044909019402,27.837500000000002,0.013750000000001705,0.013749999999998153,36.36363636363655,0.00923175993575105
MeanVar1,27.99875,27.99875,28.029,0.030249999999998778,False,0.14499999999999957,0.17524999999999835,1,0.47279115912895064,28.01425,0.015499999999999403,0.014749999999999375,33.057851239670754,0.010614979194509098
MeanVar1,28.174,28.174,28.2015,0.027499999999999858,False,0.1479999999999997,0.17549999999999955,1,0.4385654823691341,28.188,0.013999999999999346,0.013500000000000512,36.36363636363655,0.009080365142918873
MeanVar1,28.3495,28.3495,28.38,0.03049999999999997,False,0.1440000000000019,0.17450000000000188,1,0.4883969991731284,28.36475,0.015250000000001762,0.01524999999999821,32.78688524590167,0.010968384610626165
MeanVar1,28.524,28.524,28.552,0.027999999999998693,False,0.14750000000000085,0.17549999999999955,1,0.4456540687871269,28.538,0.013999999999999346,0.013999999999999346,35.714285714287385,0.009332822818124606
MeanVar1,28.6995,28.6995,28.7295,0.030000000000001137,False,0.14474999999999838,0.17474999999999952,1,0.4714518020957421,28.714750000000002,0.015250000000001762,0.014749999999999375,33.33333333333207,0.0105116851076079
MeanVar1,28.87425,28.87425,28.9025,0.028249999999999886,False,0.1479999999999997,0.17624999999999957,1,0.4493179625289308,28.88825,0.013999999999999346,0.01425000000000054,35.398230088495716,0.009470233113206215
MeanVar1,29.0505,29.0505,29.08025,0.029749999999999943,False,0.14424999999999955,0.1739999999999995,1,0.47014757755996905,29.0655,0.015000000000000568,0.014749999999999375,33.613445378151326,0.010401894808118123
MeanVar1,29.2245,29.2245,29.253,0.02850000000000108,False,0.14825000000000088,0.17675000000000196,1,0.4596267891570181,29.23875,0.01425000000000054,0.01425000000000054,35.08771929824429,0.009764506495858867
MeanVar1,29.40125,29.40125,29.430999999999997,0.02974999999999639,False,0.1440000000000019,0.1737499999999983,1,0.4821267547613368,29.416,0.014749999999999375,0.014999999999997016,33.61344537815534,0.010633046321068033
MeanVar1,29.575,29.575,29.60375,0.028750000000002274,False,0.14899999999999736,0.17774999999999963,1,0.4485310997379836,29.58925,0.01425000000000054,0.014500000000001734,34.78260869564942,0.009629623541736505
MeanVar1,29.75275,29.75275,29.78175,0.028999999999999915,False,0.1440000000000019,0.17300000000000182,1,0.4589567195576341,29.767,0.01425000000000054,0.014749999999999375,34.48275862068976,0.00994200087857528
MeanVar1,29.92575,29.92575,29.95475,0.028999999999999915,False,0.14874999999999972,0.17774999999999963,1,0.454726715947808,29.93975,0.013999999999999346,0.015000000000000568,34.48275862068976,0.009841352102635871
MeanVar1,30.1035,30.1035,30.13225,0.02874999999999872,False,0.1437500000000007,0.17249999999999943,1,0.4555812207805216,30.1175,0.013999999999999346,0.014749999999999375,34.78260869565372,0.009822857786089672
MeanVar1,30.276,30.276,30.30575,0.029749999999999943,False,0.14849999999999852,0.17824999999999847,1,0.47301718104302326,30.2905,0.014500000000001734,0.01524999999999821,33.613445378151326,0.010401364228285855
MeanVar1,30.45425,30.45425,30.48275,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.46181810212362423,30.468,0.013750000000001705,0.014749999999999375,35.08771929824429,0.009870826167449383
MeanVar1,30.62675,30.62675,30.6565,0.029749999999999943,False,0.14849999999999852,0.17824999999999847,1,0.46035825003952413,30.641000000000002,0.01425000000000054,0.015499999999999403,33.613445378151326,0.010194825673838878
MeanVar1,30.805,30.805,30.83325,0.028249999999999886,False,0.14424999999999955,0.17249999999999943,1,0.44639400831505227,30.81875,0.013750000000001705,0.014499999999998181,35.398230088495716,0.009481800311876126
MeanVar1,30.9775,30.9775,31.00775,0.03025000000000233,False,0.1479999999999997,0.17825000000000202,1,0.4640922809566884,30.99175,0.01425000000000054,0.01600000000000179,33.057851239666874,0.010418649007529316
MeanVar1,31.15575,31.15575,31.18375,0.027999999999998693,False,0.14450000000000074,0.17249999999999943,1,0.4449082336290128,31.1695,0.013749999999998153,0.01425000000000054,35.714285714287385,0.009385792440933695
MeanVar1,31.32825,31.32825,31.35875,0.03049999999999997,False,0.14750000000000085,0.17800000000000082,1,0.48031968377278333,31.343,0.014749999999999375,0.015750000000000597,32.78688524590167,0.010861946249919725
MeanVar1,31.50625,31.50625,31.534000000000002,0.02775000000000105,False,0.14524999999999721,0.17299999999999827,1,0.44783453017122765,31.52,0.013749999999998153,0.014000000000002899,36.03603603603467,0.009360164322266894
MeanVar1,31.67925,31.67925,31.70975,0.03049999999999997,False,0.14724999999999966,0.17774999999999963,1,0.4708761014665339,31.694,0.014749999999999375,0.015750000000000597,32.78688524590167,0.010710116400854598
MeanVar1,31.857,31.857,31.8845,0.027499999999999858,False,0.14624999999999844,0.1737499999999983,1,0.4430246431632512,31.871000000000002,0.014000000000002899,0.013499999999996959,36.36363636363655,0.00920640627476416
MeanVar1,32.03075,32.03075,32.06125,0.030500000000003524,False,0.146250000000002,0.1767500000000055,1,0.47209717821278535,32.046,0.015250000000001762,0.015250000000001762,32.78688524589785,0.010738469632159712
MeanVar1,32.2075,32.2075,32.235,0.027499999999996305,False,0.14724999999999966,0.17474999999999596,1,0.4406347268675403,32.2215,0.013999999999995794,0.013500000000000512,36.36363636364125,0.009111071256540197
MeanVar1,32.38225,32.38225,32.413000000000004,0.030750000000004718,False,0.14499999999999602,0.17575000000000074,1,0.4910789817919933,32.398,0.01575000000000415,0.015000000000000568,32.52032520324704,0.011127985734006144
MeanVar1,32.558,32.558,32.5855,0.02750000000000341,False,0.14799999999999613,0.17549999999999955,1,0.4461948618896779,32.57175,0.013750000000001705,0.013750000000001705,36.363636363631855,0.009242129556641783
MeanVar1,32.7335,32.7335,32.76375,0.03025000000000233,False,0.14474999999999483,0.17499999999999716,1,0.4728257118874275,32.749,0.015500000000002956,0.014749999999999375,33.057851239666874,0.010591393051996054
MeanVar1,32.9085,32.9085,32.9365,0.028000000000005798,False,0.14849999999999852,0.17650000000000432,1,0.4476020731549445,32.9225,0.014000000000002899,0.014000000000002899,35.71428571427832,0.009396481113227204
MeanVar1,33.085,33.085,33.11475,0.029749999999999943,False,0.14424999999999955,0.1739999999999995,1,0.4708048797774399,33.09975,0.014749999999999375,0.015000000000000568,33.613445378151326,0.0104011751263671
MeanVar1,33.259,33.259,33.2875,0.02850000000000108,False,0.1492500000000021,0.17775000000000318,1,0.44950906495153375,33.273,0.014000000000002899,0.014499999999998181,35.08771929824429,0.00957864218041646
MeanVar1,33.43675,33.43675,33.466,0.029249999999997556,False,0.14374999999999716,0.1729999999999947,1,0.4737267481747824,33.451,0.014249999999996987,0.015000000000000568,34.188034188037044,0.010313415116062796
MeanVar1,33.60975,33.60975,33.639,0.02925000000000466,False,0.149249999999995,0.17849999999999966,1,0.4571341169977149,33.624,0.014250000000004093,0.015000000000000568,34.18803418802874,0.009951911307863057
MeanVar1,33.78825,33.78825,33.81675,0.02850000000000108,False,0.14424999999999955,0.17275000000000063,1,0.4515313898843184,33.802,0.013750000000001705,0.014749999999999375,35.08771929824429,0.009659859504574295
MeanVar1,33.961,33.961,33.99075,0.029749999999999943,False,0.14874999999999972,0.17849999999999966,1,0.4599329610786504,33.97525,0.014250000000004093,0.01549999999999585,33.613445378151326,0.01019675965800002
MeanVar1,34.1395,34.1395,34.1675,0.027999999999998693,False,0.14500000000000313,0.17300000000000182,1,0.4477194065904003,34.1535,0.014000000000002899,0.013999999999995794,35.714285714287385,0.009441513291192452
MeanVar1,34.3125,34.3125,34.343,0.030500000000003524,False,0.14774999999999494,0.17824999999999847,1,0.47306507719334395,34.3275,0.015000000000000568,0.015500000000002956,32.78688524589785,0.01072509365277269
MeanVar1,34.49075,34.49075,34.51875,0.027999999999998693,False,0.1457499999999996,0.1737499999999983,1,0.46382921091607554,34.50475,0.014000000000002899,0.013999999999995794,35.714285714287385,0.009713314754873942
